id_venda,id_data,id_posto,id_func,id_comb,qtd_lts,valor_venda
38140,366,146,5249,2,367.61,1916.17
38144,366,146,5249,6,333.96,2191.61
38146,366,146,5249,6,179.5,1177.97
38153,366,147,12084,2,983.85,5128.32
38161,366,147,12084,2,634.26,3306.08
38162,366,147,12084,6,614.17,4030.49
38164,366,147,12084,2,583.2,3039.93
38166,366,147,12084,2,396.04,2064.36
38177,366,148,12086,6,840.6,5516.44
38183,366,148,12086,2,307.14,1600.97
38195,366,149,12091,2,582.69,3037.27
38197,366,149,12091,2,887.19,4624.48
38198,366,149,12091,6,825.87,5419.77
38200,366,149,12091,6,825.38,5416.56
38203,366,149,12091,2,128.33,668.92
38204,366,149,12091,2,765.22,3988.71
38205,366,149,12091,6,789.25,5179.45
38208,366,150,8681,2,537.4,2801.20
38210,366,150,8681,2,440.78,2297.57
38218,366,150,8681,2,150.59,784.95
38221,366,150,8681,2,106.11,553.10
38224,366,150,8681,2,168.68,879.24
38225,366,150,8681,2,201.66,1051.15
38227,366,151,12102,6,552.09,3623.09
38230,366,151,12102,2,542.42,2827.36
38236,366,151,12102,6,925.57,6074.05
38238,366,151,12102,2,964.95,5029.80
38239,366,151,12102,2,548.56,2859.37
38250,366,152,12106,2,761.74,3970.57
38253,366,152,12106,2,591.32,3082.26
38271,366,153,12112,2,347.28,1810.20
38276,366,153,12112,6,811.91,5328.16
38282,366,153,12112,6,809.92,5315.10
38286,366,154,12119,6,334.89,2197.72
38289,366,154,12119,2,961.54,5012.03
38294,366,154,12119,2,830.62,4329.61
38295,366,154,12119,6,211.46,1387.71
38297,366,154,12119,6,515.98,3386.12
38305,366,155,12120,6,492.27,3230.52
38306,366,155,12120,2,355.46,1852.84
38307,366,155,12120,6,319.03,2093.63
38308,366,155,12120,6,384.97,2526.37
38309,366,155,12120,6,955.87,6272.90
38313,366,155,12120,2,281.97,1469.77
38316,366,155,12120,2,793.12,4134.14
38317,366,155,12120,6,790.95,5190.61
38320,366,155,12120,6,348.11,2284.47
38324,366,156,12128,6,931.43,6112.51
38331,366,156,12128,2,935.22,4874.83
38337,366,157,12130,6,671.95,4409.67
38339,366,157,12130,2,881.73,4596.02
38340,366,157,12130,2,935.52,4876.40
38345,366,157,12130,6,259.64,1703.89
38350,366,157,12130,2,615.3,3207.25
38351,366,157,12130,6,420.74,2761.11
38352,366,157,12130,6,158.73,1041.67
38356,366,157,12130,6,380.72,2498.48
38358,366,158,12137,6,707.65,4643.95
38360,366,158,12137,6,614.12,4030.16
38367,366,158,12137,2,618.51,3223.98
38374,366,158,12137,2,437.65,2281.25
38382,366,159,12142,2,326.64,1702.61
38383,366,159,12142,2,584.45,3046.45
38385,366,159,12142,2,309.99,1615.82
38390,366,159,12142,6,340.04,2231.51
38391,366,159,12142,2,215.21,1121.78
38392,366,159,12142,6,580.53,3809.73
38393,366,159,12142,2,342.95,1787.63
38396,366,159,12142,6,507.32,3329.29
38397,366,159,12142,6,720.12,4725.79
38400,366,160,12147,2,571.34,2978.11
38402,366,160,12147,6,519.32,3408.04
38403,366,160,12147,6,855.83,5616.38
38407,366,160,12147,2,345.9,1803.00
38415,366,160,12147,2,534.99,2788.64
38416,366,160,12147,6,927.59,6087.31
38418,366,160,12147,6,873.97,5735.43
38420,366,161,12154,2,995.32,5188.11
38423,366,161,12154,2,627.05,3268.50
38424,366,161,12154,6,498.03,3268.32
38425,366,161,12154,2,100.39,523.28
38434,366,161,12154,2,419.61,2187.22
38435,366,161,12154,6,909.43,5968.13
38438,366,162,12159,6,898.03,5893.32
38439,366,162,12159,2,293.11,1527.84
38451,366,162,12159,6,810.41,5318.32
38453,366,162,12159,2,970.48,5058.63
38457,366,163,12163,6,847.95,5564.67
38464,366,163,12163,6,408.03,2677.70
38466,366,163,12163,6,312.98,2053.93
38467,366,163,12163,2,347.16,1809.57
38475,366,163,12163,2,375.76,1958.65
38476,366,164,12167,2,786.82,4101.30
38481,366,164,12167,2,808.5,4214.31
38493,366,164,12167,6,503.46,3303.96
38494,366,164,12167,2,327.32,1706.16
38495,366,164,12167,2,897.55,4678.48
38497,366,165,12174,2,772.3,4025.61
38498,366,165,12174,6,966.9,6345.28
38501,366,165,12174,2,520.49,2713.05
38506,366,165,12174,2,817.09,4259.08
38507,366,165,12174,2,914.81,4768.45
38508,366,165,12174,2,229.72,1197.42
38510,366,165,12174,6,949.72,6232.54
38513,366,165,12174,2,794.1,4139.25
38532,366,166,12178,6,789.26,5179.52
38533,366,166,12178,6,351.86,2309.08
38534,366,167,12184,6,461.49,3028.53
38536,366,167,12184,2,824.96,4300.10
38544,366,167,12184,6,367.53,2411.92
38548,366,167,12184,6,253.55,1663.92
38551,366,168,12189,6,770.55,5056.73
38552,366,168,12189,6,655.05,4298.77
38555,366,168,12189,6,902.01,5919.44
38556,366,168,12189,2,742.5,3870.28
38560,366,168,12189,6,110.17,722.99
38562,366,168,12189,6,534.98,3510.81
38567,366,169,12192,6,954.53,6264.10
38568,366,169,12192,2,928.98,4842.31
38571,366,169,12192,2,444.56,2317.27
38572,366,169,12192,6,509.22,3341.76
38573,366,169,12192,2,203.68,1061.68
38574,366,169,12192,6,430.65,2826.14
38576,366,169,12192,6,411.33,2699.35
38582,366,169,12192,2,276.22,1439.80
38586,366,170,8781,6,127.18,834.62
38588,366,170,8781,2,232.52,1212.01
38592,366,170,8781,2,906.13,4723.20
38610,366,171,12204,2,430.06,2241.69
38621,366,171,12204,2,644.87,3361.38
38629,366,172,12207,6,425,2789.06
38638,366,173,12213,6,549.73,3607.60
38641,366,173,12213,6,591.51,3881.78
38643,366,173,12213,2,681.85,3554.14
38644,366,173,12213,6,951.45,6243.89
38647,366,173,12213,2,942.59,4913.25
38650,366,173,12213,2,765.79,3991.68
38653,366,174,12219,6,570.16,3741.67
38658,366,174,12219,6,963.06,6320.08
38660,366,174,12219,2,956.73,4986.96
38663,366,174,12219,6,678.2,4450.69
38668,366,174,12219,2,424.02,2210.20
38671,366,174,12219,2,602.9,3142.62
38673,366,175,12224,2,212.02,1105.15
38684,366,175,12224,6,298.61,1959.63
38686,366,175,12224,2,767.23,3999.19
38688,366,175,12224,6,297.57,1952.80
38691,366,176,12227,6,443.7,2911.78
38693,366,176,12227,2,351.09,1830.06
38694,366,176,12227,2,806.74,4205.13
38695,366,176,12227,2,917.76,4783.82
38702,366,176,12227,6,568.79,3732.68
38708,366,176,12227,6,752.06,4935.39
38712,366,177,12231,6,239.18,1569.62
38718,366,177,12231,6,199.96,1312.24
38720,366,177,12231,6,639.47,4196.52
38727,366,177,12231,2,319.08,1663.20
38729,366,178,8821,2,954.73,4976.53
38732,366,178,8821,6,554.85,3641.20
38733,366,178,8821,2,448.38,2337.18
38739,366,178,8821,2,692.74,3610.91
38740,366,178,8821,2,138.66,722.77
38745,366,178,8821,2,552.28,2878.76
38746,366,178,8821,2,262.42,1367.86
38748,366,179,8827,2,621.06,3237.28
38754,366,179,8827,2,240.43,1253.24
38772,366,180,12248,6,573.59,3764.18
38779,366,180,12248,6,547.75,3594.61
38781,366,181,12252,6,102.74,674.23
38784,366,181,12252,6,940.7,6173.34
38786,366,181,12252,6,244.65,1605.52
38788,366,181,12252,2,482.26,2513.78
38789,366,181,12252,2,259.61,1353.22
38793,366,181,12252,2,251.08,1308.75
38796,366,181,12252,2,996.28,5193.11
38806,366,182,12255,2,618.17,3222.21
38813,366,182,12255,6,904.58,5936.31
38817,366,182,12255,6,537.83,3529.51
38818,366,182,12255,2,828.74,4319.81
38822,366,183,12264,6,868.94,5702.42
38829,366,183,12264,2,666.18,3472.46
38830,366,183,12264,2,859.49,4480.09
38833,366,183,12264,2,959.22,4999.93
38834,366,183,12264,2,486.14,2534.00
38835,366,183,12264,6,838.39,5501.93
38836,366,183,12264,6,506.76,3325.61
38838,366,184,12267,2,149.85,781.09
38840,366,184,12267,2,461.71,2406.66
38853,366,184,12267,2,583.91,3043.63
38855,366,185,12271,6,668.68,4388.21
38859,366,185,12271,6,262.09,1719.97
38861,366,185,12271,2,465.47,2426.26
38873,366,186,929,6,827.76,5432.18
38881,366,186,929,2,291.64,1520.17
38882,366,186,929,2,712.51,3713.96
38891,366,187,8869,6,427.33,2804.35
38899,366,187,8869,6,518.5,3402.66
38911,366,188,12288,6,816.01,5355.07
38929,366,189,12294,6,710.27,4661.15
38930,366,189,12294,6,413.23,2711.82
38947,366,190,12296,6,129.76,851.55
38948,366,190,12296,2,659.24,3436.29
38949,366,190,12296,6,157.35,1032.61
38951,366,190,12296,6,680.12,4463.29
38952,366,190,12296,2,361.12,1882.34
38970,366,191,8888,2,668.34,3483.72
38974,366,191,8888,6,161.61,1060.57
38979,366,192,12309,6,434.39,2850.68
38981,366,192,12309,6,205.11,1346.03
38989,366,192,12309,2,356.81,1859.87
38990,366,192,12309,6,556.33,3650.92
38992,366,192,12309,2,656.73,3423.21
38993,366,192,12309,6,169.18,1110.24
38997,366,192,12309,2,844.27,4400.76
39002,366,193,12313,6,956.03,6273.95
39009,366,193,12313,2,224.62,1170.83
39010,366,193,12313,2,207.22,1080.13
39020,366,194,12315,2,790.86,4122.36
39029,366,194,12315,2,840.68,4382.04
39037,366,194,12315,6,843.8,5537.44
39038,366,194,12315,6,865.78,5681.68
39042,366,195,12324,2,372.52,1941.76
39047,366,195,12324,2,757.95,3950.81
39050,366,195,12324,6,360.8,2367.75
39056,366,195,12324,2,471.9,2459.78
39057,366,195,12324,6,650.66,4269.96
39058,366,195,12324,6,555.07,3642.65
39060,366,195,12324,2,609.61,3177.59
39061,366,196,12329,6,927.52,6086.85
39066,366,196,12329,2,741.29,3863.97
39069,366,196,12329,6,759.85,4986.52
39075,366,196,12329,2,436.8,2276.82
39079,366,196,12329,2,793.45,4135.86
39080,366,196,12329,2,884.77,4611.86
39081,366,196,12329,2,648.47,3380.15
39082,366,197,12334,6,270.71,1776.53
39083,366,197,12334,2,634.18,3305.66
39089,366,197,12334,6,973.07,6385.77
39094,366,197,12334,2,349.48,1821.66
39098,366,197,12334,6,413.12,2711.10
39100,366,198,12336,6,165.37,1085.24
39105,366,198,12336,6,801.27,5258.33
39110,366,198,12336,2,556.54,2900.96
39111,366,198,12336,6,848.88,5570.77
39112,366,198,12336,2,810.01,4222.18
39113,366,198,12336,6,136.99,899.00
39114,366,198,12336,6,998.27,6551.15
39125,366,199,12341,2,940.09,4900.22
39129,366,199,12341,2,274.46,1430.62
39138,366,200,8933,2,839.01,4373.34
39140,366,200,8933,6,859.39,5639.75
39144,366,200,8933,6,146.13,958.98
39145,366,200,8933,6,639.98,4199.87
39151,366,201,12352,2,583.36,3040.76
39153,366,201,12352,6,323.73,2124.48
39156,366,201,12352,2,506.35,2639.35
39160,366,201,12352,2,767.81,4002.21
39163,366,201,12352,6,170.52,1119.04
39168,366,202,12358,2,466.89,2433.66
39176,366,202,12358,2,598.96,3122.08
39177,366,202,12358,2,422.58,2202.70
39186,366,202,12358,6,938.83,6161.07
39189,366,203,12363,6,405.7,2662.41
39192,366,203,12363,2,553.45,2884.86
39197,366,203,12363,2,872.48,4547.80
39204,366,204,8953,6,402.05,2638.45
39216,366,204,8953,2,624.64,3255.94
39219,366,205,12374,6,514.08,3373.65
39224,366,205,12374,2,682.77,3558.94
39229,366,205,12374,2,473.5,2468.12
39230,366,205,12374,2,524.68,2734.89
39232,366,205,12374,6,317.21,2081.69
39234,366,206,12375,2,540.57,2817.72
39250,366,206,12375,2,647.27,3373.89
39256,366,207,12380,2,661.45,3447.81
39261,366,207,12380,2,847.33,4416.71
39262,366,207,12380,6,754.84,4953.64
39265,366,207,12380,2,450.36,2347.50
39270,366,208,12388,2,711.27,3707.49
39271,366,208,12388,6,608.33,3992.17
39276,366,208,12388,6,789.8,5183.06
39279,366,208,12388,6,801.38,5259.06
39286,366,209,12391,2,625.02,3257.92
39287,366,209,12391,6,794.64,5214.82
39288,366,209,12391,2,313.04,1631.72
39289,366,209,12391,2,598.76,3121.04
39290,366,209,12391,6,233.96,1535.36
39296,366,209,12391,6,803.92,5275.72
39307,366,210,12399,6,499.41,3277.38
39312,366,210,12399,2,924.31,4817.97
39315,366,210,12399,2,114.15,595.01
39319,366,210,12399,6,928.35,6092.30
39326,366,211,12403,6,417.67,2740.96
39327,366,211,12403,6,376.32,2469.60
39328,366,211,12403,2,207.87,1083.52
39332,366,211,12403,2,826.75,4309.43
39333,366,211,12403,2,243.24,1267.89
39335,366,211,12403,2,892.76,4653.51
39341,366,211,12403,6,334.36,2194.24
39342,366,211,12403,6,456.7,2997.09
39345,366,212,12407,6,837.69,5497.34
39346,366,212,12407,6,444.97,2920.12
39351,366,212,12407,6,739.28,4851.52
39352,366,212,12407,2,332.91,1735.29
39353,366,212,12407,2,436.17,2273.54
39354,366,212,12407,6,796.66,5228.08
39355,366,212,12407,2,775.9,4044.38
39356,366,212,12407,6,911.44,5981.33
39357,366,212,12407,2,164.26,856.21
39361,366,212,12407,2,529.85,2761.84
39363,366,212,12407,2,989.44,5157.46
39364,366,213,5580,2,248.4,1294.79
39371,366,213,5580,6,991.64,6507.64
39372,366,213,5580,6,340.57,2234.99
39375,366,213,5580,2,774.7,4038.12
39378,366,213,5580,2,372.22,1940.20
39380,366,213,5580,6,822.39,5396.93
39385,366,214,12417,2,750.2,3910.42
39397,366,214,12417,6,815.24,5350.01
39399,366,214,12417,2,165.9,864.75
39401,366,215,9009,2,561.11,2924.79
39404,366,215,9009,6,409.59,2687.93
39413,366,215,9009,6,534.83,3509.82
39418,366,216,12429,6,228.51,1499.60
39422,366,216,12429,2,247.38,1289.47
39423,366,216,12429,2,654.83,3413.30
39424,366,216,12429,2,259.49,1352.59
39425,366,216,12429,6,285.43,1873.13
39436,366,217,9019,6,174.66,1146.21
39443,366,217,9019,2,691.65,3605.23
39445,366,217,9019,2,955.78,4982.00
39451,366,217,9019,2,318.97,1662.63
39452,366,218,12435,2,231.47,1206.54
39453,366,218,12435,6,168.71,1107.16
39460,366,218,12435,6,696.64,4571.70
39463,366,218,12435,6,242.35,1590.42
39465,366,218,12435,6,346.37,2273.05
39466,366,218,12435,2,641.36,3343.09
39474,366,219,9026,6,467.14,3065.61
39476,366,219,9026,2,483.43,2519.88
39482,366,219,9026,6,626.6,4112.06
39483,366,219,9026,2,494.13,2575.65
39484,366,219,9026,6,273.73,1796.35
39488,366,219,9026,2,716.2,3733.19
39495,366,220,12445,2,866.47,4516.47
39497,366,220,12445,6,570.53,3744.10
39498,366,220,12445,2,806.52,4203.99
39501,366,220,12445,2,824.39,4297.13
39510,366,221,12454,6,721.52,4734.97
39515,366,221,12454,2,437.34,2279.63
39520,366,221,12454,2,617,3216.11
39523,366,221,12454,6,700.65,4598.02
39524,366,221,12454,6,589.83,3870.76
39530,366,222,12455,6,327.4,2148.56
39539,366,222,12455,6,109.53,718.79
39540,366,222,12455,2,216.26,1127.26
39541,366,222,12455,2,152,792.30
39542,366,222,12455,2,335.98,1751.30
39555,366,223,12464,2,590.25,3076.68
39560,366,223,12464,6,964.52,6329.66
39562,366,224,12469,2,885.76,4617.02
39566,366,224,12469,6,509.01,3340.38
39567,366,224,12469,6,164.97,1082.62
39569,366,224,12469,2,479.55,2499.65
39572,366,224,12469,6,300.39,1971.31
39578,366,224,12469,6,467.56,3068.36
39579,366,224,12469,6,537.55,3527.67
39581,366,225,12470,6,381.05,2500.64
39582,366,225,12470,2,448.13,2335.88
39584,366,225,12470,2,490.87,2558.66
39598,366,226,12478,6,516.11,3386.97
39599,366,226,12478,2,603.97,3148.19
39600,366,226,12478,6,413.19,2711.56
39601,366,226,12478,6,543.16,3564.49
39604,366,226,12478,2,831.63,4334.87
39615,366,226,12478,2,466.26,2430.38
39622,366,227,12483,6,313.21,2055.44
39626,366,227,12483,6,805.94,5288.98
39627,366,227,12483,6,751.91,4934.41
39631,366,227,12483,2,664.26,3462.46
39640,366,228,12485,2,694.14,3618.20
39646,366,228,12485,2,641.04,3341.42
39652,366,228,12485,6,318.5,2090.16
39655,366,228,12485,2,423.94,2209.79
39658,366,229,12494,6,379.12,2487.97
39660,366,229,12494,2,307.36,1602.11
39662,366,229,12494,2,661.88,3450.05
39663,366,229,12494,6,626.03,4108.32
39674,366,229,12494,2,317.68,1655.91
39676,366,230,12498,2,179.81,937.26
39681,366,230,12498,6,588.76,3863.74
39686,366,230,12498,2,732.92,3820.35
39691,366,230,12498,2,728.91,3799.44
39693,366,231,12501,2,286.34,1492.55
39706,366,231,12501,6,254.85,1672.45
39716,366,232,12508,6,291.26,1911.39
39719,366,232,12508,6,690.59,4532.00
39729,366,232,12508,6,883.66,5799.02
39734,366,233,12514,6,406.56,2668.05
39735,366,233,12514,2,606.75,3162.68
39736,366,233,12514,2,586.8,3058.70
39747,366,234,12515,6,364.82,2394.13
39750,366,234,12515,2,481.95,2512.16
39752,366,234,12515,6,412.6,2707.69
39755,366,234,12515,6,179.08,1175.21
39757,366,234,12515,6,835.91,5485.66
39764,366,235,12523,6,158.59,1040.75
39773,366,235,12523,2,272.46,1420.20
39777,366,235,12523,6,359.26,2357.64
39796,366,236,12529,2,884.08,4608.27
39798,366,236,12529,6,671.24,4405.01
39802,366,236,12529,2,986.05,5139.79
39807,366,237,12533,2,717.38,3739.34
39811,366,237,12533,2,503.02,2621.99
39824,366,237,12533,2,501.84,2615.84
39827,366,238,9124,6,961.55,6310.17
39834,366,238,9124,6,233.13,1529.92
39836,366,238,9124,6,810.67,5320.02
39840,366,238,9124,6,908.57,5962.49
39846,366,239,12544,6,904.65,5936.77
39848,366,239,12544,2,716.08,3732.57
39849,366,239,12544,6,612.43,4019.07
39851,366,239,12544,2,834.2,4348.27
39852,366,239,12544,6,589.49,3868.53
39857,366,240,12547,2,271.27,1413.99
39858,366,240,12547,2,300.37,1565.68
39861,366,240,12547,2,688.23,3587.40
39866,366,240,12547,2,782.73,4079.98
39867,366,240,12547,2,451.12,2351.46
39872,366,240,12547,6,392.79,2577.68
39874,366,241,12552,2,310.59,1618.95
39876,366,241,12552,6,438.56,2878.05
39881,366,241,12552,6,239.88,1574.21
39882,366,241,12552,6,555.75,3647.11
39883,366,241,12552,2,723.89,3773.28
39886,366,241,12552,6,610.92,4009.16
39889,366,241,12552,2,849.96,4430.42
39891,366,241,12552,2,525.24,2737.81
39892,366,241,12552,6,563.47,3697.77
39899,366,242,12555,6,319.25,2095.08
39900,366,242,12555,6,412.87,2709.46
39904,366,242,12555,2,963.33,5021.36
39905,366,242,12555,6,799.02,5243.57
39909,366,243,12560,2,434.36,2264.10
39915,366,243,12560,2,179.95,937.99
39917,366,243,12560,6,322.56,2116.80
39918,366,243,12560,6,110.64,726.08
39921,366,243,12560,2,255.64,1332.52
39937,366,244,12569,2,290.57,1514.60
39941,366,244,12569,2,674.26,3514.58
39947,366,245,9158,2,779.97,4065.59
39955,366,245,9158,2,203.2,1059.18
39965,366,246,9164,2,603.33,3144.86
39967,366,246,9164,2,517.18,2695.80
39970,366,246,9164,2,248.61,1295.88
39975,366,246,9164,2,769.32,4010.08
39982,366,247,12583,2,301.25,1570.27
39987,366,247,12583,2,684.06,3565.66
39991,366,247,12583,2,798.53,4162.34
39996,366,247,12583,2,458.91,2392.07
40003,366,248,12587,6,690.55,4531.73
40012,366,248,12587,2,878.16,4577.41
40021,366,249,12594,2,952.86,4966.78
40022,366,249,12594,6,375,2460.94
40024,366,249,12594,6,163.97,1076.05
40025,366,249,12594,6,770.97,5059.49
40026,366,249,12594,2,395.14,2059.67
40027,366,249,12594,6,196.24,1287.83
40029,366,249,12594,2,646.59,3370.35
40030,366,249,12594,6,411.46,2700.21
40034,366,249,12594,2,997.43,5199.10
40036,366,249,12594,6,272.84,1790.51
40038,366,249,12594,2,726.38,3786.26
40039,366,250,12596,6,533.9,3503.72
40051,366,250,12596,2,278.26,1450.43
40053,366,250,12596,6,449.98,2952.99
40056,366,251,12600,2,692.22,3608.20
40057,366,251,12600,6,719.92,4724.47
40064,366,251,12600,2,107.94,562.64
40068,366,251,12600,2,963.85,5024.07
40072,366,252,9194,2,390.54,2035.69
40073,366,252,9194,6,808.04,5302.76
40074,366,252,9194,6,260.5,1709.53
40077,366,252,9194,2,563.89,2939.28
40081,366,252,9194,2,552.29,2878.81
40085,366,252,9194,6,362.46,2378.64
40090,366,253,12610,2,905.71,4721.01
40091,366,253,12610,6,344.41,2260.19
40092,366,253,12610,6,904.51,5935.85
40096,366,253,12610,6,710.44,4662.26
40099,366,253,12610,2,948.09,4941.92
40104,366,254,12618,6,524.18,3439.93
40109,366,254,12618,6,555.87,3647.90
40115,366,254,12618,2,520.24,2711.75
40118,366,254,12618,6,861.69,5654.84
40120,366,254,12618,2,322.92,1683.22
40122,366,255,12624,2,861.48,4490.46
40124,366,255,12624,6,304.33,1997.17
40125,366,255,12624,6,408.41,2680.19
40136,366,255,12624,2,124.58,649.37
40141,366,256,9212,2,785.5,4094.42
40145,366,256,9212,2,576.9,3007.09
40151,366,256,9212,6,674.03,4423.32
40153,366,256,9212,6,738.69,4847.65
40155,366,256,9212,6,140.81,924.07
40157,366,257,12630,6,364.65,2393.02
40158,366,257,12630,2,923.16,4811.97
40166,366,257,12630,6,185.85,1219.64
40167,366,257,12630,6,763.42,5009.94
40170,366,257,12630,6,836.92,5492.29
40171,366,257,12630,6,837.83,5498.26
40173,366,257,12630,2,418.9,2183.52
40175,366,257,12630,2,215.88,1125.27
40176,366,258,12639,2,639.3,3332.35
40177,366,258,12639,2,263.1,1371.41
40183,366,258,12639,2,826.06,4305.84
40189,366,258,12639,6,710.72,4664.10
40190,366,258,12639,6,144.45,947.95
40198,366,259,12644,2,334.21,1742.07
40201,366,259,12644,2,923.96,4816.14
40209,366,260,9234,2,247.78,1291.55
40211,366,260,9234,6,681.66,4473.39
40220,366,260,9234,2,565.72,2948.82
40221,366,260,9234,2,880.33,4588.72
40224,366,260,9234,6,820.66,5385.58
40231,366,261,12654,2,584,3044.10
40236,366,261,12654,6,374.77,2459.43
40244,366,262,12656,6,303.54,1991.98
40251,366,262,12656,2,585.97,3054.37
40253,366,262,12656,2,190.26,991.73
40255,366,262,12656,6,986.38,6473.12
40265,366,263,12663,6,914.91,6004.10
40266,366,263,12663,2,506.87,2642.06
40270,366,263,12663,2,889.38,4635.89
40271,366,263,12663,2,679.86,3543.77
40272,366,263,12663,2,856.1,4462.42
40277,366,264,12666,6,129.69,851.09
40278,366,264,12666,6,551.97,3622.30
40280,366,264,12666,2,370.89,1933.26
40285,366,264,12666,6,976.11,6405.72
40286,366,264,12666,2,505.02,2632.42
40288,366,264,12666,2,420.1,2189.77
40289,366,264,12666,6,480.6,3153.94
40290,366,264,12666,2,138.11,719.90
40291,366,264,12666,6,294.66,1933.71
40293,366,264,12666,2,802.03,4180.58
40295,366,265,12670,2,707.57,3688.21
40301,366,265,12670,6,388.89,2552.09
40302,366,265,12670,2,522.17,2721.81
40306,366,265,12670,6,404.62,2655.32
40307,366,265,12670,6,379.08,2487.71
40320,366,266,12677,2,288.86,1505.68
40324,366,266,12677,2,308.21,1606.54
40325,366,266,12677,2,781.35,4072.79
40329,366,266,12677,6,141.12,926.10
40330,366,266,12677,6,532.71,3495.91
40334,366,266,12677,2,966.37,5037.20
40336,366,266,12677,2,837.59,4365.94
40338,366,267,12684,2,816.38,4255.38
40349,366,267,12684,2,154.25,804.03
40350,366,267,12684,2,279.66,1457.73
40353,366,267,12684,6,522.45,3428.58
40363,366,268,12687,6,310.75,2039.30
40369,366,268,12687,2,369.75,1927.32
40370,366,268,12687,2,683.83,3564.46
40377,366,269,12694,2,145.82,760.09
40381,366,269,12694,2,822.86,4289.16
40382,366,269,12694,6,384.68,2524.46
40389,366,269,12694,6,875.37,5744.62
40395,366,270,9283,2,770.02,4013.73
40396,366,270,9283,2,756.62,3943.88
40397,366,270,9283,2,537.8,2803.28
40400,366,270,9283,2,237.42,1237.55
40403,366,270,9283,6,164.88,1082.02
40404,366,270,9283,6,497.49,3264.78
40405,366,270,9283,2,478.21,2492.67
40406,366,270,9283,6,756.6,4965.19
40407,366,270,9283,6,591.69,3882.97
40411,366,271,12702,6,145.1,952.22
40413,366,271,12702,2,583.35,3040.71
40422,366,271,12702,2,660.48,3442.75
40423,366,271,12702,6,498.08,3268.65
40434,366,272,12708,6,596.91,3917.22
40440,366,272,12708,6,364.54,2392.29
40443,366,272,12708,2,843.38,4396.12
40447,366,273,9296,2,988.12,5150.58
40448,366,273,9296,2,503.58,2624.91
40451,366,273,9296,6,478,3136.88
40452,366,273,9296,6,679.07,4456.40
40454,366,273,9296,2,972.7,5070.20
40455,366,273,9296,6,815.6,5352.38
40456,366,273,9296,6,264.55,1736.11
40465,366,274,12718,6,810.77,5320.68
40468,366,274,12718,2,753.45,3927.36
40474,366,274,12718,6,391.11,2566.66
40478,366,274,12718,2,649.84,3387.29
40482,366,275,9309,6,859.15,5638.17
40485,366,275,9309,6,721.35,4733.86
40491,366,275,9309,2,427.45,2228.08
40492,366,275,9309,6,808.37,5304.93
40497,366,276,12725,2,253.71,1322.46
40500,366,276,12725,2,762.02,3972.03
40504,366,276,12725,6,717.08,4705.84
40505,366,276,12725,2,206.44,1076.07
40513,366,276,12725,2,167.69,874.08
40516,366,277,12733,2,903.17,4707.77
40518,366,277,12733,2,768.03,4003.36
40525,366,277,12733,6,135.06,886.33
40530,366,277,12733,2,286.72,1494.53
40533,366,278,12737,6,868.49,5699.47
40535,366,278,12737,2,704.56,3672.52
40536,366,278,12737,6,185.75,1218.98
40541,366,278,12737,2,222.56,1160.09
40543,366,278,12737,6,539.48,3540.34
40546,366,278,12737,2,663.58,3458.91
40559,366,279,12740,6,341.95,2244.05
40564,366,279,12740,2,418.56,2181.74
40567,366,279,12740,2,990.3,5161.94
40572,366,280,12746,2,490.12,2554.75
40573,366,280,12746,2,664.87,3465.63
40574,366,280,12746,6,187.6,1231.12
40576,366,280,12746,2,306.76,1598.99
40582,366,280,12746,6,768.18,5041.18
40583,366,280,12746,6,210.62,1382.19
40584,366,280,12746,2,850.12,4431.25
40589,366,281,12750,2,444.31,2315.97
40590,366,281,12750,2,349.79,1823.28
40591,366,281,12750,2,355.99,1855.60
40593,366,281,12750,6,340.77,2236.30
40595,366,281,12750,2,557.96,2908.37
40603,366,281,12750,6,929.27,6098.33
40607,366,281,12750,2,352.03,1834.96
40608,366,281,12750,2,771.88,4023.42
40613,366,282,12756,6,764.12,5014.54
40615,366,282,12756,2,589.23,3071.36
40621,366,282,12756,2,774.08,4034.89
40629,366,283,12763,6,991.82,6508.82
40630,366,283,12763,2,354.38,1847.21
40635,366,283,12763,6,880.01,5775.07
40636,366,283,12763,6,909.9,5971.22
40639,366,283,12763,6,794.37,5213.05
40642,366,283,12763,6,897.29,5888.47
40645,366,283,12763,2,902.43,4703.92
40647,366,284,12768,2,816.42,4255.59
40654,366,284,12768,6,925.04,6070.57
40659,366,284,12768,6,674.59,4427.00
40661,366,284,12768,2,573.81,2990.98
40662,366,284,12768,6,690.65,4532.39
40665,366,285,9359,6,233.22,1530.51
40673,366,285,9359,6,641.79,4211.75
40681,366,286,12779,2,360.23,1877.70
40682,366,286,12779,2,935.54,4876.50
40687,366,286,12779,2,545.56,2843.73
40691,366,286,12779,2,220.96,1151.75
40699,366,287,12780,2,544.2,2836.64
40704,366,287,12780,2,943.48,4917.89
40705,366,287,12780,2,388.36,2024.33
40712,366,287,12780,2,430.59,2244.45
40714,366,287,12780,6,887.89,5826.78
40715,366,287,12780,6,271.83,1783.88
40717,366,287,12780,2,761.42,3968.90
40718,366,287,12780,2,330.53,1722.89
40720,366,288,12787,2,817.27,4260.02
40721,366,288,12787,2,732.38,3817.53
40732,366,288,12787,6,701.38,4602.81
40734,366,288,12787,6,549.52,3606.22
40739,366,289,12793,6,359.24,2357.51
