id_venda,id_data,id_posto,id_func,id_comb,qtd_lts,valor_venda,id_registro,id_comb,id_data,nome_comb,tipo_comb,custo_comb,revenda_comb
35527,366,1,11354,6,758.4,4977.00,19479,6,584,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19472,6,583,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19465,6,582,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19458,6,581,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19451,6,580,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19444,6,579,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19437,6,578,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19430,6,577,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19423,6,576,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19416,6,575,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19409,6,574,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19402,6,573,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19395,6,572,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19388,6,571,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19381,6,570,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19374,6,569,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19367,6,568,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19360,6,567,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19353,6,566,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19346,6,565,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19339,6,564,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19332,6,563,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19325,6,562,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19318,6,561,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19311,6,560,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19304,6,559,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19297,6,558,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19290,6,557,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19283,6,556,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19276,6,555,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19269,6,554,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19262,6,553,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19255,6,552,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19248,6,551,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19241,6,550,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19234,6,549,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19227,6,548,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19220,6,547,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,19213,6,546,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19206,6,545,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19199,6,544,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19192,6,543,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19185,6,542,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19178,6,541,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19171,6,540,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19164,6,539,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19157,6,538,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19150,6,537,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19143,6,536,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19136,6,535,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19129,6,534,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19122,6,533,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19115,6,532,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19108,6,531,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19101,6,530,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19094,6,529,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19087,6,528,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19080,6,527,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19073,6,526,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19066,6,525,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19059,6,524,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19052,6,523,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19045,6,522,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19038,6,521,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19031,6,520,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19024,6,519,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19017,6,518,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19010,6,517,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,19003,6,516,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18996,6,515,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18989,6,514,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18982,6,513,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18975,6,512,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18968,6,511,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18961,6,510,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18954,6,509,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18947,6,508,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18940,6,507,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18933,6,506,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18926,6,505,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18919,6,504,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18912,6,503,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18905,6,502,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18898,6,501,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18891,6,500,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18884,6,499,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18877,6,498,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18870,6,497,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18863,6,496,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18856,6,495,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18849,6,494,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18842,6,493,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18835,6,492,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18828,6,491,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18821,6,490,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18814,6,489,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18807,6,488,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18800,6,487,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18793,6,486,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18786,6,485,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18779,6,484,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18772,6,483,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18765,6,482,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18758,6,481,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18751,6,480,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18744,6,479,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18737,6,478,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18730,6,477,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18723,6,476,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18716,6,475,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18709,6,474,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18702,6,473,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18695,6,472,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18688,6,471,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18681,6,470,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18674,6,469,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18667,6,468,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18660,6,467,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18653,6,466,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18646,6,465,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18639,6,464,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18632,6,463,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18625,6,462,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18618,6,461,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18611,6,460,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18604,6,459,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18597,6,458,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18590,6,457,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18583,6,456,"Ipimax Diesel S10 Aditivado",Aditivado,5.27,6.5875
35527,366,1,11354,6,758.4,4977.00,18576,6,455,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18569,6,454,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18562,6,453,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18555,6,452,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18548,6,451,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18541,6,450,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18534,6,449,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18527,6,448,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18520,6,447,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18513,6,446,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18506,6,445,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18499,6,444,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18492,6,443,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18485,6,442,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18478,6,441,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18471,6,440,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18464,6,439,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18457,6,438,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18450,6,437,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18443,6,436,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18436,6,435,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18429,6,434,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18422,6,433,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18415,6,432,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18408,6,431,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18401,6,430,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18394,6,429,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18387,6,428,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18380,6,427,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18373,6,426,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18366,6,425,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18359,6,424,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18352,6,423,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18345,6,422,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18338,6,421,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18331,6,420,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18324,6,419,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18317,6,418,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18310,6,417,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18303,6,416,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18296,6,415,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18289,6,414,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18282,6,413,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18275,6,412,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18268,6,411,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18261,6,410,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18254,6,409,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18247,6,408,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18240,6,407,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18233,6,406,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18226,6,405,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18219,6,404,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18212,6,403,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18205,6,402,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18198,6,401,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18191,6,400,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18184,6,399,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18177,6,398,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18170,6,397,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18163,6,396,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18156,6,395,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18149,6,394,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18142,6,393,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18135,6,392,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18128,6,391,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18121,6,390,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18114,6,389,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18107,6,388,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18100,6,387,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18093,6,386,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18086,6,385,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18079,6,384,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18072,6,383,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18065,6,382,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18058,6,381,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18051,6,380,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18044,6,379,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18037,6,378,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18030,6,377,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18023,6,376,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18016,6,375,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18009,6,374,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,18002,6,373,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,17995,6,372,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,17988,6,371,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,17981,6,370,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,17974,6,369,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,17967,6,368,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,17960,6,367,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,17953,6,366,"Ipimax Diesel S10 Aditivado",Aditivado,5.25,6.5625
35527,366,1,11354,6,758.4,4977.00,17946,6,365,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,17939,6,364,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,17932,6,363,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,17925,6,362,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
35527,366,1,11354,6,758.4,4977.00,17918,6,361,"Ipimax Diesel S10 Aditivado",Aditivado,5.23,6.5375
